Raga,Tonic,Filename,Link,Instrument,Artist,Start time,Gender,Channel,Bandish,End time,Notes
Megh Malhar,C#,Megh Malhar_6,https://www.youtube.com/watch?v=OHn6a-_Dt5w&list=RDQMjqntcmzWFe4&start_radio=1,Vocal,Bhimsen Joshi,,#REF!,,,,
Miyan ki Malhar,A#,Miyan ki Malhar_1,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Miyan ki Malhar,E,Miyan ki Malhar_2,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Miyan ki Malhar,F,Miyan ki Malhar_3,,Vocal,Kumar Gandharv,,#REF!,CompMusic DB,,,
Miyan ki Malhar,A#,Miyan ki Malhar_4,,Vocal,Prabha Atre,,#REF!,CompMusic DB,,,
Miyan ki Malhar,C#,Miyan ki Malhar_5,,Vocal,C R Vyas,,#REF!,CompMusic DB,,,
Miyan ki Malhar,A#,Miyan ki Malhar_6,,Vocal,Veena Sahasrabuddhe,,#REF!,CompMusic DB,,,
Miyan ki Malhar,D,Miyan ki Malhar_7,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Miyan ki Malhar,D,Miyan ki Malhar_8,,Vocal,Deborshee Bhattacharya,,#REF!,CompMusic DB,,,
Miyan ki Malhar,D,Miyan ki Malhar_9,,Vocal,Rashid Khan,,#REF!,CompMusic DB,,,
Miyan ki Malhar,C#,Miyan ki Malhar_10,,Vocal,Satyasheel Deshpande,,#REF!,CompMusic DB,,,
Multani,E,Multani_1,https://youtu.be/HWukj_DQ8W8?si=_k_-JIUggtWlReBV,Vocal,Venkatesh Kumar,,#REF!,,,,
Multani,D,Multani_2,https://youtu.be/dRkN_2y8Slc?si=IEXhaicHWyHujxj_,Vocal,Anand Gopal,,#REF!,,,,
Multani,E,Multani_3,https://youtu.be/mvl0pOjzHXk?si=4JQ44b0f7BdVS0y7,Flute,Hariprasad Chaurasia,,#REF!,,,,
Multani,E,Multani_4,https://youtu.be/QwONU9X5c5c?si=gCUK52Cde6LNTL02,Vocal,Venkatesh Kumar,,#REF!,,,,
Multani,D#,Multani_5,https://youtu.be/Xvv5qpH_OT8?si=Zq6Hm3-667JWj6Kv,Vocal,Ulhas Kashalkar,,#REF!,,,,
Multani,B,Multani_6,https://youtu.be/bv6Q9G9w0VA?si=Ua945j5qFh3L9rH0,Vocal,Veena Sahasrabuddhe,,#REF!,,,,
Multani,A#,Multani_7,https://youtu.be/1hWAOReJehw?si=MW-vx8ec70nko1r5,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Multani,D#,Multani_8,https://youtu.be/kjgRHd6FaAo?si=MNMATSY8gE_RtbOP,Vocal,Mallikarjun Mansur,,#REF!,,,,
Multani,D#,Multani_9,https://youtu.be/M2dIF09soQo?si=5sA8EdbiLal91aqv,Vocal,Rashid Khan,,#REF!,,,,
Multani,F#,Multani_10,https://youtu.be/7yFnaXK2fNE?si=Cmd2iIF5XONqqDxt,Vocal,Kumar Gandharv,,#REF!,,,,
Nand,C#,Nand_1,https://youtu.be/9z_QhSnekHE?si=cPnCxMHoK9edJAS_,Vocal,Amir Khan,,#REF!,,,,
Nand,D#,Nand_2,https://youtu.be/Y5whMoPfE9s?si=GMjKGIPQPF6RqF3S,Vocal,Mallikarjun Mansur,,#REF!,,,,
Nand,A#,Nand_3,https://youtu.be/BHeuhfWcqT0?si=M8fGDaWNdF6IY79D,Vocal,Ashwini Bhide,,#REF!,,,,
Nand,C#,Nand_4,https://youtu.be/W3kCjgrStW8?si=zhId9Mgo0Kk4TtFn,Vocal,Omkarnath Havaldar,,#REF!,,,,
Nand,E,Nand_5,https://youtu.be/W8gri1p51Qk?si=NMVY4xzwasJgyOpt,Vocal,Bhuvanesh Komkali,,#REF!,,,,
Nand,E,Nand_6,https://youtu.be/49hTmBpJ-vc?si=ZlcVWrTHDeR4I66j,Vocal,D V Paluskar,,#REF!,,,,
Nand,D#,Nand_7,https://youtu.be/32GqvgRfGn8?si=yeoj5zggaDo76CfO,Vocal,Kashyap Bandhu,,#REF!,,,,
Nand,A,Nand_8,https://youtu.be/C8owHKOWTQE?si=MrhZxheSTjT3-3e4,Vocal,Shruti Abhyankar,,#REF!,,,,
Nand,F#,Nand_9,https://youtu.be/PQ7QxpvLo9M?si=bgYZjeSWMXGJv8ux,Vocal,Kumar Gandharv,,#REF!,,,,
Nand,A#,Nand_10,https://www.youtube.com/watch?v=JHgsGsozAl0&list=PLQHNKf9B6MduhBXoGjU3vRVMy5hNPAQ4W,Vocal,Kishori Amonkar,,#REF!,,,,
Nand,D#,Nand_11,https://youtu.be/vdemybLmpss?si=L0MX205FcBc9I8lP,Vocal,Vasantrao Deshpande,,#REF!,,,,
Narayani,B,Narayani_1,https://youtu.be/8vR550wUJno?si=1_3NXlPfiYDN5mwv,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Narayani,A#,Narayani_2,https://youtu.be/7nUARP2jpOs?si=DnR5eVWNRaB1aWRG,Vocal,Malini Rajurkar,,#REF!,,,,
Narayani,C#,Narayani_3,https://youtu.be/ADGzWbZzElw?si=BWGk-GXNXd8BWukA,Vocal,Jayanta Bose,,#REF!,,,,
Narayani,A,Narayani_4,https://youtu.be/MRNkYR9xtFU?si=lKHxQw4gjTpSslfW,Vocal,Malini Rajurkar,,#REF!,,,,
Narayani,D,Narayani_5,https://youtu.be/8cjbNwvgtCU?si=7tfuET4z9tTEmNKP,Flute,Raj Rangayyan,,#REF!,,,,
Narayani,D,Narayani_6,https://youtu.be/DTzLBeo676Q?si=bmGeJAmtI6s__PIm,Vocal,Debapriya Adhikary,,#REF!,,,,
Narayani,D#,Narayani_7,https://youtu.be/meSCEMoeJx8?si=wlZHgmS72vimremt,Vocal,S N Ratanjankar,,#REF!,,,,
Narayani,C#,Narayani_8,https://youtu.be/H7LqH8jWBJ4?si=tLx8-YjjA2muSYAd,Vocal,Mubarak Ali Khan,,#REF!,,,,
Nat Bhairav,C#,Nat Bhairav_1,https://youtu.be/JZnPFOH5vUg?si=4Y__JrNqlmY-ORkF,Vocal,Ajoy Chakraborti,,#REF!,,,,
Nat Bhairav,D#,Nat Bhairav_2,https://youtu.be/3R0olDTS9wI?si=2FXvf17F_Tw3v-92,Vocal,Vasantrao Deshpande,,#REF!,,,,
Nat Bhairav,C#,Nat Bhairav_3,https://youtu.be/7jPOwDapXiI?si=Mrrq3MUpShKFYCmP,Violin,Manas Kumar,,#REF!,,,,
Nat Bhairav,D,Nat Bhairav_4,https://youtu.be/uMY_ECALRTU?si=04LjJP9gO3VtMQha,Vocal,Arun Kashalkar,,#REF!,,,,
Nat Bhairav,A#,Nat Bhairav_5,https://youtu.be/YkJkwqJE0fU?si=1dmeuwBZ6ICKgTha,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Nat Bhairav,D,Nat Bhairav_6,https://youtu.be/M77-d0UISmw?si=NL8R7Yio1cJylyxc,Vocal,Rashid Khan,,#REF!,,,,
Nat Bhairav,C#,Nat Bhairav_7,https://youtu.be/Crwj1Ze2T-A?si=4Q6jL3E4uEXadm-8,Vocal,Amir Khan,,#REF!,,,,
Nat Bhairav,E,Nat Bhairav_8,https://youtu.be/xxAGsZzI7So?si=-s2bsG6H89aXZnqf,Sarangi,Sultan Khan,,#REF!,,,,
Nat Bhairav,E,Nat Bhairav_9,https://youtu.be/jXHmB-wZDX0?si=khuYIUo8sxhGwa0b,Flute,Hariprasad Chaurasia,,#REF!,,,,
Nat Bhairav,A,Nat Bhairav_10,https://youtu.be/G0V0q_yA49U?si=6AOMjvVNrVq76p_9,Vocal,Nirali Kartik,,#REF!,,,,
Nayaki Kanada,D#,Nayaki Kanada_1,https://youtu.be/BwIyLj7VpQ0?si=_W5DXikSIyc_AuKV,Vocal,Raghunandan Panshikar,,#REF!,,,,
Nayaki Kanada,E,Nayaki Kanada_2,https://youtu.be/VDDoGt2UM84?si=BMxcBLmcSGS9iz79,Vocal,Mallikarjun Mansur,,#REF!,,,,
Nayaki Kanada,G#,Nayaki Kanada_3,https://youtu.be/ZiM72z7aPiQ?si=JNos2ySGrSV_GMki,Vocal,Apoorva Gokhale,,#REF!,,,,
Nayaki Kanada,D,Nayaki Kanada_4,https://youtu.be/xZdI6oyOJa4?si=oFV5n-RBKZQgbP-M,Vocal,Rashid Khan,,#REF!,,,,
Nayaki Kanada,A,Nayaki Kanada_5,https://youtu.be/qMQqrooHn3c?si=-vYl72J5fXpplJb9,Vocal,Pratima Tilak,,#REF!,,,,
Nayaki Kanada,A#,Nayaki Kanada_6,https://youtu.be/J06A4nZ2lW4?si=cQPmjohJjrq86nj-,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Nayaki Kanada,A#,Nayaki Kanada_7,https://youtu.be/YPSgoighuz4?si=grvI0bcKELirJCyt,Vocal,Ashwini Bhide,,#REF!,,,,
Nayaki Kanada,D#,Nayaki Kanada_8,https://youtu.be/L2ZbygWGd7E?si=k5ZdYe0oaABkUdzs,Vocal,Ulhas Kashalkar,,#REF!,,,,
Nayaki Kanada,G#,Nayaki Kanada_9,https://youtu.be/XQBSkESiuZI?si=OSzRoqWdwRRqT7ds,Vocal,Shruti Sadolikar,,#REF!,,,,
Pahadi,D#,Pahadi_1,https://youtu.be/EpdeNA8FHUU?si=lFCo6OMrtMCKEqO6,Vocal,Ashwini Bhide,,#REF!,,,,
Pahadi,C#,Pahadi_2,https://youtu.be/BdSodSMqNcA?si=6IW9yvLidgA7N8bD,Vocal,Abhishek Raghuram,,#REF!,,,,
Pahadi,D,Pahadi_3,https://youtu.be/lGN8HyClErk?si=dl-6kAmzpnYHRxzZ,Santoor,Shivkumar Sharma,,#REF!,,,,
Pahadi,A#,Pahadi_4,https://youtu.be/oiyiMTKsAXI?si=JfC_jc_JELGvOTWS,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Pahadi,D,Pahadi_5,https://youtu.be/tA7R3WkE284?si=ydvck1zzyz8TjUiU,Vocal,Ajoy Chakraborti,,#REF!,,,,
Pahadi,G,Pahadi_6,https://youtu.be/PgCmcqIeN0w?si=-so5lMAizqmnabo-,Flute,Hariprasad Chaurasia,,#REF!,,,,
Pahadi,G,Pahadi_7,https://youtu.be/u3fJQ_XFoBI?si=Wq5EakdQDTYCbR6q,Vocal,Rashid Khan,,#REF!,,,,
Pahadi,G,Pahadi_8,https://youtu.be/lgifZKA_f2Y?si=qwqp77W2_OKtCUyM,Flute,Hariprasad Chaurasia,,#REF!,,,,
Pahadi,F#,Pahadi_9,https://youtu.be/UNhXLW3Se74?si=lR-frGv8HUN3vGxz,Vocal,Ajoy Chakraborti,,#REF!,,,,
Pahadi,E,Pahadi_10,https://youtu.be/na3aEp1DeX4?si=gyJU5WRtZk6VyUW4,Flute,Rakesh Chaurasia,,#REF!,,,,
Parameshwari,A#,Parameshwari_1,https://youtu.be/dRs56S5O-v8?si=zb3DKU2U7JFXGXze,Vocal,Sawani Shende,,#REF!,,,,
Parameshwari,D,Parameshwari_2,https://youtu.be/2ywtkfHvbR8?si=XKkax8RpFaNt8z_-,Vocal,Rashid Khan,,#REF!,,,,
Parameshwari,D,Parameshwari_3,https://youtu.be/bYeMfRD3Hi8?si=eGQymHdNaG-q1tfq,Sitar,Kushal Das,,#REF!,,,,
Parameshwari,D,Parameshwari_4,https://youtu.be/G8wHA-rEnHo?si=TaxYsBH-OmPACaaS,Vocal,Samaresh Chowdhury,,#REF!,,,,
Parameshwari,D,Parameshwari_5,https://youtu.be/Nin99dMWv_o?si=aM8l9CQnJYHrx0Y4,Vocal,Prabhakar Karekar,,#REF!,,,,
Parameshwari,E,Parameshwari_6,https://youtu.be/HjR6o_TiPfA?si=wXax3HnMHmM5WNfA,Flute,Ronu Majumdar,,#REF!,,,,
Parameshwari,D,Parameshwari_7,https://youtu.be/88X-qa4P3Iw?si=ZZlr37VDzze98m_P,Vocal,Prabha Atre,,#REF!,,,,
Parameshwari,D,Parameshwari_8,https://youtu.be/dDGGVpQUrOo?si=rY2K_JCaWJ3zlj1A,Vocal,Tejas Koparkar,,#REF!,,,,
Patdeep,E,Patdeep_1,https://youtu.be/wXuIa6OFOCE?si=hHhQOseCa8iHREAs,Vocal,Venkatesh Kumar,,#REF!,,,,
Patdeep,D,Patdeep_2,https://youtu.be/P4UwqxAnWZs?si=csc9fSBiN4ikmDrO,Vocal,Rashid Khan,,#REF!,,,,
Patdeep,B,Patdeep_3,https://youtu.be/eNKpNu9Ja8g?si=liKJmu92QvfV7nxF,Sarod,Abhishek Borkar,,#REF!,,,,
Patdeep,G#,Patdeep_4,https://youtu.be/QxtUT8fUOS8?si=brVf736Jp4b1f7gj,Rudra Veena,Bahauddin Dagar,,#REF!,,,,
Patdeep,D,Patdeep_5,https://youtu.be/DJCXKGC1FuM?si=kjy4hKNXDypBazXZ,Vocal,Brajeshwar Mukherjee,,#REF!,,,,
Patdeep,A#,Patdeep_6,https://youtu.be/lp7gAzKvl0M?si=iBmHOEFrmfOVXz3-,Vocal,Ashwini Bhide,,#REF!,,,,
Patdeep,E,Patdeep_7,https://youtu.be/fFdAR6znIlY?si=KsiZ9U60uWg_pLGA,Flute,Hariprasad Chaurasia,,#REF!,,,,
Patdeep,E,Patdeep_8,https://youtu.be/ZMNOeX9UALk?si=XIcBOjqoN-dKnnr_,Sarangi,Dilshad Khan,,#REF!,,,,
Patdeep,A#,Patdeep_9,https://youtu.be/jZp1dmcwV3s?si=h3maQ8sf4FRY6DLL,Vocal,Atri Kotal,,#REF!,,,,
Patdeep,C#,Patdeep_10,https://youtu.be/ZwkjYAAsfKc?si=KgvettoULf_LTcqY,Vocal,Ajoy Chakraborti,,#REF!,,,,
Pilu,D,Pilu_1,https://youtu.be/b4axavWSFoo?si=HNOkmys0bUm5_Xc-,Sitar,Shahid Parvez,,#REF!,,,,
Pilu,D#,Pilu_2,https://youtu.be/smQYC1aARjA?si=or4y46qH9Tb8Xqm6,Vocal,Venkatesh Kumar,,#REF!,,,,
Pilu,C#,Pilu_3,https://youtu.be/SpvSt1q-VoU?si=EnHscuIK2tctkQnS,Vocal,Ajoy Chakraborti,,#REF!,,,,
Pilu,A#,Pilu_4,https://youtu.be/_XuJvTUNeRU?si=RLLV5HsB0jkihO8M,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Pilu,B,Pilu_5,https://youtu.be/vWjjooBAFz8?si=9ESQ1ra3aOmc-P-0,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Pilu,A#,Pilu_6,https://youtu.be/tIC9MSf0O_c?si=d0D8l1rQtdWG2DPJ,Sarod,Amjad Ali Khan,,#REF!,,,,
Pilu,C#,Pilu_7,https://youtu.be/xfrdURs549g?si=pzEXMAuCVG0xALVH,Vocal,Ghulam Ali,,#REF!,,,,
Poorvi,D#,Poorvi_1,https://youtu.be/_qyGPiXBfwc?si=qo1_sU0UfBKB8mVs,Vocal,Mukul Kulkarni,,#REF!,,,,
Poorvi,D#,Poorvi_2,https://youtu.be/VD12iexjVqU?si=01MON3NdR2jJ71cm,Vocal,Ulhas Kashalkar,,#REF!,,,,
Poorvi,C#,Poorvi_3,https://youtu.be/HjiBHC7Q8kM?si=xa-eQR3ch08DBmA3,Vocal,Ajoy Chakraborti,,#REF!,,,,
Poorvi,C#,Poorvi_4,https://youtu.be/OGEqncJNu5o?si=2AsNAUBXm6FMEDVd,Vocal,Sanjeev Abhyankar,,#REF!,,,,
Poorvi,A,Poorvi_5,https://youtu.be/_zpODC7mWNc?si=un2f0kK_XsOq0dD7,Vocal,Hiranmayee S,,#REF!,,,,
Poorvi,D,Poorvi_6,https://youtu.be/ql3j5vHVhtY?si=zcllrXi7Jk-8YM4U,Vocal,Rashid Khan,,#REF!,,,,
Poorvi,B,Poorvi_7,https://youtu.be/1KpPthHsjMo?si=b2FJxFNhQEGat-Vo,Vocal,Kishori Amonkar,,#REF!,,,,
Poorvi,G#,Poorvi_8,https://youtu.be/c6A6g8NlroM?si=tlQpit1A54F2Ia_M,Vocal,Apoorva Gokhale,,#REF!,,,,
Poorvi,A,Poorvi_9,https://youtu.be/lxVz0J9ilvU?si=ILuEMIDz5hUg9Gyc,Vocal,Shashwati Mandal,,#REF!,,,,
Poorvi,C#,Poorvi_10,https://youtu.be/TtePkZkSL-0?si=fEi8UZm4qyRJpT70,Vocal,Nivrutti Sarnaik,,#REF!,,,,
Puriya,C#,Puriya_1,https://youtu.be/d4o5hfzkXcw?si=q0jaD5fQhOOMkVvj,Vocal,Anupama Bhagwat,,#REF!,,,,
Puriya,D#,Puriya_2,https://youtu.be/8XRxGdO475E?si=3cPHlUc2FteWqrD8,Vocal,Bhimsen Joshi,,#REF!,,,,
Puriya,B,Puriya_3,https://youtu.be/jondMRB3VRQ?si=3hCzs1Fxb083b8uj,Vocal,Zohrabai Agrewali,,#REF!,,,,
Puriya,D,Puriya_4,https://youtu.be/B_sCkyPfkmY?si=aEEpfhi3FrlkEklE,Vocal,Rashid Khan,,#REF!,,,,
Puriya,D#,Puriya_5,https://youtu.be/VYVzqMyeiDg?si=3Oztl3PoconWAMuL,Vocal,Venkatesh Kumar,,#REF!,,,,
Puriya,C#,Puriya_6,https://youtu.be/mSfbe2swHuU?si=4lcuDaIbfIblb_OT,Vocal,Bhimsen Joshi,,#REF!,,,,
Puriya,D#,Puriya_7,https://youtu.be/r335-qG--fE?si=ho_-gWHctsoz4n80,Vocal,Jitendra Abhisheki,,#REF!,,,,
Puriya,G#,Puriya_8,https://youtu.be/oAzl-jkUJdE?si=9GQKLPy1RINlo1Yq,Vocal,Apoorva Gokhale,,#REF!,,,,
Puriya,D#,Puriya_9,https://youtu.be/LFP4Ff23gZ4?si=EVQQe0sYBniMx0Tu,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Puriya,E,Puriya_10,https://youtu.be/TY1T7KrvNX4?si=9ybyxBkPH4Ucfeys,Vocal,Bhimsen Joshi,,#REF!,,,,
Puriya Dhanashree,D#,Puriya Dhanashree_1,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Puriya Dhanashree,D#,Puriya Dhanashree_2,,Vocal,Bhimsen Joshi,,#REF!,CompMusic DB,,,
Puriya Dhanashree,E,Puriya Dhanashree_3,,Vocal,Jayateerth Mevundi,,#REF!,CompMusic DB,,,
Puriya Dhanashree,F#,Puriya Dhanashree_4,,Vocal,Kumar Gandharv,,#REF!,CompMusic DB,,,
Puriya Dhanashree,D#,Puriya Dhanashree_5,,Vocal,"Rajnish Mishra, Ritesh Mishra",,#REF!,CompMusic DB,,,
Puriya Dhanashree,C#,Puriya Dhanashree_6,,Vocal,Sanjeev Abhyankar,,#REF!,CompMusic DB,,,
Puriya Dhanashree,C#,Puriya Dhanashree_7,,Vocal,Pt. Jasraj,,#REF!,CompMusic DB,,,
Puriya Dhanashree,F#,Puriya Dhanashree_8,,Vocal,Kumar Gandharv,,#REF!,CompMusic DB,,,
Puriya Dhanashree,G#,Puriya Dhanashree_9,,Vocal,Girija Devi,,#REF!,CompMusic DB,,,
Puriya Dhanashree,G#,Puriya Dhanashree_10,,Vocal,Girija Devi,,#REF!,CompMusic DB,,,
Puriya Kalyan,E,Puriya Kalyan_1,https://youtu.be/WhuzYxmaPlc?si=qZlQUhpQmAooM5UC,Flute,Prasad Bhandarkar,,#REF!,,,,
Puriya Kalyan,D,Puriya Kalyan_2,https://youtu.be/enUqv-HZcLE?si=_nNfrfC-f-DMgtjx,Vocal,Rashid Khan,,#REF!,,,,
Puriya Kalyan,E,Puriya Kalyan_3,https://youtu.be/Xi3xlZyCqQQ?si=1oxKS5nPeaE6_nCv,Vocal,Bhimsen Joshi,,#REF!,,,,
Puriya Kalyan,E,Puriya Kalyan_4,https://youtu.be/LVgVPrnTyJY?si=piIoVJfLbK_OP8UE,Flute,Hariprasad Chaurasia,,#REF!,,,,
Puriya Kalyan,E,Puriya Kalyan_5,https://youtu.be/MHL0wzLYrzQ?si=oQTSWi5W3ZrvoTwM,Vocal,Venkatesh Kumar,,#REF!,,,,
Puriya Kalyan,F,Puriya Kalyan_6,https://youtu.be/CFAfu1gQ08Q?si=Ms6OVEHuv_ce8YEp,Vocal,Nusrat Fateh Ali Khan,,#REF!,,,,
Puriya Kalyan,A,Puriya Kalyan_7,https://youtu.be/AfEL3Fy61_Y?si=S79O3kBEI94SQrxI,Vocal,Moumita Mitra,,#REF!,,,,
Puriya Kalyan,A,Puriya Kalyan_8,https://youtu.be/hA3A2xW9G0c?si=P6FOGzPIqhfIbVMt,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Puriya Kalyan,A#,Puriya Kalyan_9,https://youtu.be/DWLFnfaOL3s?si=Oclq8CXyzTwgy2CG,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Puriya Kalyan,A#,Puriya Kalyan_10,https://youtu.be/NvHsJPCPK3Q?si=TYaRklEpYmw2xH2-,Vocal,Prabha Atre,,#REF!,,,,
Rageshri,A#,Rageshri_1,,Vocal,Kishori Amonkar,,#REF!,CompMusic DB,,,
Rageshri,C#,Rageshri_2,,Vocal,Sanjeev Abhyankar,,#REF!,CompMusic DB,,,
Rageshri,C#,Rageshri_3,,Vocal,Sanjeev Abhyankar,,#REF!,CompMusic DB,,,
Rageshri,D,Rageshri_4,,Vocal,Rashid Khan,,#REF!,CompMusic DB,,,
Rageshri,A#,Rageshri_5,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Rageshri,A#,Rageshri_6,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Rageshri,A#,Rageshri_7,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Rageshri,A#,Rageshri_8,,Vocal,Kaushiki Chakraborti,,#REF!,CompMusic DB,,,
Rageshri,C#,Rageshri_9,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Rageshri,C#,Rageshri_10,,Vocal,Ajoy Chakraborti,,#REF!,CompMusic DB,,,
Ramdasi Malhar,D#,Ramdasi Malhar_1,https://youtu.be/2_-o72eMxR0?si=Z0JUE3gm-6dAjokj,Vocal,Venkatesh Kumar,,#REF!,,,,
Ramdasi Malhar,C#,Ramdasi Malhar_2,https://youtu.be/QnUxbihBh8Q?si=3i3cBkxqnKgJy5IN,Vocal,Bhimsen Joshi,,#REF!,,,,
Ramdasi Malhar,A#,Ramdasi Malhar_3,https://youtu.be/VuziFHmr9hc?si=KpIVFq1xs_-pGYmI,Vocal,Veena Sahasrabuddhe,,#REF!,,,,
Ramdasi Malhar,C#,Ramdasi Malhar_4,https://youtu.be/D1mTLI1ogXo?si=I6PYyAh4kwXFO_7j,Vocal,Pt. Jasraj,,#REF!,,,,
Ramdasi Malhar,D#,Ramdasi Malhar_5,https://youtu.be/kpauR4kKF8Q?si=86f337uZD5K42vAs,Sitar,Ravi Shankar,,#REF!,,,,
Ramdasi Malhar,A#,Ramdasi Malhar_6,https://youtu.be/LWg2hUVYAcE?si=iuALMg8qVhpdfb8x,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Ramdasi Malhar,D,Ramdasi Malhar_7,https://youtu.be/kL0QJ_MV1H0?si=J5c8Op_Eu_3KdJCi,Vocal,Rashid Khan,,#REF!,,,,
Ramdasi Malhar,A#,Ramdasi Malhar_8,https://youtu.be/aNfZVeAO6dQ?si=mtn4yDhds3L6MXxG,Vocal,Rashid Khan,,#REF!,,,,
Ramdasi Malhar,C#,Ramdasi Malhar_9,https://youtu.be/JHOwVL069lY?si=M78lr_Z5a60feyMU,Vocal,Sanjeev Abhyankar,,#REF!,,,,
Ramdasi Malhar,B,Ramdasi Malhar_10,https://youtu.be/I8D-Cf51K6A?si=sPWt2QJ1ttx2j6I5,Vocal,Manali Bose,,#REF!,1001 Bandishes,,,
Ramkali,D,Ramkali_1,https://youtu.be/DRQg2lqZavg?si=LODneS-52PhvaKy1,Vocal,Aditya Madhavan,,#REF!,,,,
Ramkali,A,Ramkali_2,https://youtu.be/RYzFh_pUk6Q?si=KWiTWQMCESCdjyqt,Vocal,Ashwini Bhide,,#REF!,,,,
Ramkali,C#,Ramkali_3,https://youtu.be/W3hSyzZ4pGA?si=eTexv4kV7rOElcuT,Vocal,Bhimsen Joshi,,#REF!,,,,
Ramkali,D,Ramkali_4,https://youtu.be/SYg-f3NOVac?si=PS7vqdS6tdvHQUUo,Vocal,Omkar Dadarkar,,#REF!,,,,
Ramkali,A,Ramkali_5,https://youtu.be/Z1kxnraQFnc?si=CdO8r4g5GQjLfO0d,Vocal,Manjusha Kulkarni,,#REF!,,,,
Ramkali,D,Ramkali_6,https://youtu.be/F22c85xmSPM?si=BsKM2KgThz7xRDcb,Vocal,D V Paluskar,,#REF!,,,,
Ramkali,D#,Ramkali_7,https://youtu.be/TjjFda4hiPo?si=qtzp4BZLIFewA0CJ,Vocal,Rajan Sajan Mishra,,#REF!,,,,
Ramkali,D#,Ramkali_8,https://youtu.be/FJLVq145BlQ?si=aCgNwDbBqszRo17n,Vocal,Ulhas Kashalkar,,#REF!,,,,
Ramkali,G#,Ramkali_9,https://youtu.be/XKL0wIZRO-E?si=YYPOic3pLxthDzsB,Vocal,Moumita Mitra,,#REF!,,,,
Salagavarali,A#,Salagavarali_1,https://youtu.be/dANHj4UuZnQ?si=gCbhOaH90PdCWSg0,Vocal,Malini Rajurkar,,#REF!,,,,
Salagavarali,D#,Salagavarali_2,https://youtu.be/WTwZRTTepTY?si=rzG43H8PolPj5F8B,Vocal,Vasantrao Deshpande,,#REF!,,,,
Salagavarali,C#,Salagavarali_3,https://youtu.be/y5afu9af9yM?si=b6zwABd848zsTMPk,Vocal,Uday Bhawalkar,,#REF!,,,,
Salagavarali,G#,Salagavarali_4,https://youtu.be/IRVbguCS2TM?si=3Bq3lmxQvXI3BBca,Vocal,Archana Kanhere,,#REF!,,,,
Salagavarali,A#,Salagavarali_5,https://youtu.be/hOGDb_e0ykk?si=mpA7Cg0vnBFGSVd_,Vocal,Parveen Sultana,,#REF!,,,,
Salagavarali,G#,Salagavarali_6,https://youtu.be/vgVNZnlXpa0?si=Ve4Uz21CTGyepBZh,Vocal,Moumita Mitra,,#REF!,,,,
Salagavarali,A#,Salagavarali_7,https://youtu.be/WOql4gBdk3g?si=EfjibtzqWovmSKrI,Vocal,Prabha Atre,,#REF!,,,,
Salagavarali,E,Salagavarali_8,https://youtu.be/cCtY1FwtAow?si=0qFw5tw15UWUBIo6,Vocal,Vasantrao Deshpande,,#REF!,,,,
Salagavarali,C,Salagavarali_9,https://youtu.be/AxOv9YCKb8g?si=Ml44feiZNbFCG3i7,Vocal,Suman Yadav,,#REF!,,,,
Salagavarali,D#,Salagavarali_10,https://youtu.be/UeDW6A1iYv4?si=R8kh630r8GfB1xge,Vocal,Kashyap Bandhu,,#REF!,,,,
Sarang,D,Sarang_1,https://youtu.be/4Y4UZagZNm0?si=7-knSkTZs_3pZViP,Vocal,Rashid Khan,,#REF!,,,,
Sarang,A#,Sarang_2,https://youtu.be/PzCZomuHVVQ?si=6rpC2ZBvHgxEBsWP,Vocal,Kaushiki Chakraborti,,#REF!,,,,
Sarang,E,Sarang_3,https://youtu.be/CTNw2Q_A3sc?si=1Ip4qcQpXTg6-2Tl,Flute,Hariprasad Chaurasia,,#REF!,,,,
Sarang,B,Sarang_4,https://youtu.be/_WnWK6z6Lh4?si=G3Xwmv-vL8x90VVs,Vocal,Kishori Amonkar,,#REF!,,,,
Sarang,A#,Sarang_5,https://youtu.be/WIMDQH4nUoc?si=zqQ5tSU1IIkqHg4B,Vocal,Ashwini Bhide,,#REF!,,,,
Sarang,D,Sarang_6,https://youtu.be/qMJ8Yr9U5Ss?si=0nk9xfsUdPlK4cpm,Vocal,Amir Khan,,#REF!,,,,
